txn_id,txn_date,txn_time,txn_datetime,txn_type,sender_id,receiver_id,merchant_id,merchant_category,amount,payment_mode,bank_name,status,is_fraud_flag,device_type
TXN004660,2023-04-26,17:30:31,2023-04-26 17:30:31,P2P,U0228,U0190,,,4132.46,UPI,Kotak,Success,0,Android
TXN004661,2024-04-16,16:16:49,2024-04-16 16:16:49,P2M,U0021,,M057,Healthcare,3866.78,UPI Lite,Yes Bank,Success,0,iOS
TXN004662,2023-09-14,11:10:58,2023-09-14 11:10:58,P2P,U0288,U0258,,,6634.15,Wallet,Bank of Baroda,Success,0,Android
TXN004663,2024-04-02,05:59:01,2024-04-02 05:59:01,Wallet Load,U0137,,,,500.0,UPI Lite,HDFC,Success,0,iOS
TXN004664,2024-05-13,17:10:26,2024-05-13 17:10:26,P2M,U0192,,M015,Travel,11995.04,Wallet,Axis,Success,1,Android
TXN004665,2024-07-23,03:42:41,2024-07-23 03:42:41,Recharge,U0165,,M036,Food & Beverages,599.0,UPI Lite,SBI,Failed,0,Web
TXN004666,2024-01-12,04:17:06,2024-01-12 04:17:06,P2M,U0287,,M032,Fuel,2877.82,Wallet,Bank of Baroda,Success,1,Android
TXN004667,2024-04-03,08:05:27,2024-04-03 08:05:27,P2M,U0074,,M046,Entertainment,1006.58,Wallet,Canara,Success,0,Android
TXN004668,2024-05-08,08:35:40,2024-05-08 08:35:40,P2M,U0100,,M052,Education,539.44,UPI,Axis,Success,0,iOS
TXN004669,2024-09-08,03:35:03,2024-09-08 03:35:03,P2M,U0081,,M045,Healthcare,1947.4,Wallet,Canara,Success,0,Android
TXN004670,2023-12-28,01:23:56,2023-12-28 01:23:56,Recharge,U0210,,M051,Healthcare,599.0,Wallet,PNB,Success,0,iOS
TXN004671,2024-03-23,02:57:12,2024-03-23 02:57:12,P2P,U0057,U0080,,,8819.4,Wallet,ICICI,Success,1,Android
TXN004672,2024-09-10,20:37:49,2024-09-10 20:37:49,Bill Payment,U0167,,M002,Grocery,2170.09,UPI,Bank of Baroda,Success,0,Web
TXN004673,2024-06-18,00:56:17,2024-06-18 00:56:17,P2M,U0292,,M078,Travel,13768.26,UPI Lite,HDFC,Success,0,Android
TXN004674,2023-04-16,05:46:48,2023-04-16 05:46:48,Recharge,U0209,,M060,Insurance,399.0,UPI,SBI,Failed,0,iOS
TXN004675,2023-02-25,19:36:56,2023-02-25 19:36:56,P2M,U0074,,M045,Healthcare,1628.85,UPI,Canara,Pending,0,Android
TXN004676,2024-01-10,18:18:24,2024-01-10 18:18:24,P2M,U0159,,M054,Grocery,963.59,Wallet,Kotak,Success,0,Android
TXN004677,2023-02-04,19:11:31,2023-02-04 19:11:31,P2M,U0263,,M021,Insurance,49063.6,UPI,Yes Bank,Success,0,Android
TXN004678,2024-05-30,01:31:10,2024-05-30 01:31:10,Recharge,U0164,,M045,Healthcare,19.0,Wallet,Bank of Baroda,Success,0,Web
TXN004679,2024-11-02,23:19:53,2024-11-02 23:19:53,P2P,U0016,U0242,,,2303.03,UPI Lite,PNB,Success,0,Android
TXN004680,2023-12-05,04:56:41,2023-12-05 04:56:41,Recharge,U0222,,M050,Recharge & Bills,599.0,Wallet,Yes Bank,Success,0,Android
TXN004681,2024-05-02,04:02:23,2024-05-02 04:02:23,P2P,U0120,U0092,,,2813.28,UPI,Bank of Baroda,Pending,0,iOS
TXN004682,2023-06-23,17:23:28,2023-06-23 17:23:28,P2M,U0290,,M036,Food & Beverages,239.3,UPI Lite,Bank of Baroda,Failed,0,iOS
TXN004683,2023-10-12,01:00:43,2023-10-12 01:00:43,Recharge,U0239,,M071,Recharge & Bills,19.0,UPI,IDFC First,Success,0,Android
TXN004684,2023-12-18,22:05:53,2023-12-18 22:05:53,Wallet Load,U0017,,,,500.0,UPI,Yes Bank,Success,0,Android
TXN004685,2024-12-09,20:26:44,2024-12-09 20:26:44,Bill Payment,U0228,,M072,Education,3834.6,Wallet,Kotak,Success,0,Android
TXN004686,2023-09-02,21:40:17,2023-09-02 21:40:17,P2M,U0191,,M018,Insurance,20733.71,UPI Lite,SBI,Success,0,Android
TXN004687,2023-05-02,12:14:38,2023-05-02 12:14:38,P2M,U0255,,M002,Grocery,1219.68,UPI Lite,Bank of Baroda,Success,0,Android
TXN004688,2024-08-22,23:19:44,2024-08-22 23:19:44,P2M,U0137,,M038,Healthcare,553.79,UPI Lite,HDFC,Failed,0,Android
TXN004689,2024-05-24,09:00:18,2024-05-24 09:00:18,Recharge,U0280,,M076,Grocery,399.0,Wallet,HDFC,Success,0,Android
TXN004690,2023-01-20,09:12:25,2023-01-20 09:12:25,P2M,U0205,,M032,Fuel,1146.83,Wallet,PNB,Success,0,iOS
TXN004691,2024-04-01,05:32:17,2024-04-01 05:32:17,P2P,U0045,U0248,,,8013.37,Wallet,HDFC,Success,0,iOS
TXN004692,2024-02-09,15:48:18,2024-02-09 15:48:18,P2M,U0300,,M026,Grocery,1528.94,UPI,ICICI,Success,0,iOS
TXN004693,2023-07-15,02:17:58,2023-07-15 02:17:58,P2P,U0102,U0137,,,7664.05,Wallet,ICICI,Success,0,Android
TXN004694,2023-05-04,21:21:45,2023-05-04 21:21:45,P2P,U0034,U0253,,,4259.95,Wallet,SBI,Success,0,Android
TXN004695,2023-04-26,11:54:46,2023-04-26 11:54:46,P2P,U0142,U0193,,,815.6,Wallet,Bank of Baroda,Failed,0,iOS
TXN004696,2024-09-06,06:47:55,2024-09-06 06:47:55,P2P,U0073,U0066,,,8476.19,Wallet,Bank of Baroda,Success,0,Android
TXN004697,2024-02-15,03:06:30,2024-02-15 03:06:30,Bill Payment,U0049,,M001,Travel,714.61,UPI,ICICI,Success,0,Android
TXN004698,2024-08-24,11:44:52,2024-08-24 11:44:52,P2M,U0286,,M069,Shopping,2325.26,UPI Lite,ICICI,Success,0,Android
TXN004699,2024-12-13,11:58:32,2024-12-13 11:58:32,P2M,U0155,,M071,Recharge & Bills,698.42,UPI Lite,Yes Bank,Success,0,iOS
TXN004700,2024-01-14,16:17:01,2024-01-14 16:17:01,Recharge,U0206,,M066,Grocery,49.0,UPI Lite,SBI,Success,0,Android
TXN004701,2024-02-25,20:37:36,2024-02-25 20:37:36,Bill Payment,U0267,,M003,Healthcare,1753.43,UPI Lite,Kotak,Success,0,iOS
TXN004702,2023-07-27,23:36:28,2023-07-27 23:36:28,P2M,U0261,,M006,Travel,8288.29,UPI Lite,ICICI,Success,0,iOS
TXN004703,2023-03-29,05:32:03,2023-03-29 05:32:03,P2M,U0018,,M071,Recharge & Bills,853.96,Wallet,PNB,Failed,0,Android
TXN004704,2024-05-13,07:46:52,2024-05-13 07:46:52,Wallet Load,U0114,,,,500.0,UPI Lite,Yes Bank,Success,0,Android
TXN004705,2024-08-27,04:59:00,2024-08-27 04:59:00,Recharge,U0020,,M024,Fuel,49.0,UPI,HDFC,Success,0,Android
TXN004706,2024-11-22,01:21:55,2024-11-22 01:21:55,Bill Payment,U0292,,M039,Recharge & Bills,2206.49,UPI Lite,HDFC,Success,0,Android
TXN004707,2024-10-06,06:15:22,2024-10-06 06:15:22,Recharge,U0149,,M056,Healthcare,599.0,Wallet,PNB,Success,0,Android
TXN004708,2023-05-28,16:34:39,2023-05-28 16:34:39,P2P,U0178,U0290,,,5260.67,UPI,IDFC First,Success,0,Android
TXN004709,2024-10-01,16:43:38,2024-10-01 16:43:38,Recharge,U0137,,M080,Travel,999.0,Wallet,HDFC,Success,0,Android
TXN004710,2023-05-14,17:21:15,2023-05-14 17:21:15,Bill Payment,U0165,,M077,Entertainment,559.29,UPI Lite,SBI,Success,0,Android
TXN004711,2023-10-14,22:56:20,2023-10-14 22:56:20,P2P,U0041,U0133,,,7463.62,UPI Lite,Yes Bank,Success,0,Android
TXN004712,2024-01-17,08:19:08,2024-01-17 08:19:08,Bill Payment,U0062,,M054,Grocery,2075.57,UPI Lite,Canara,Success,0,Android
TXN004713,2024-10-21,17:18:17,2024-10-21 17:18:17,P2P,U0147,U0295,,,6255.04,UPI,IDFC First,Success,0,Web
TXN004714,2023-11-06,02:03:26,2023-11-06 02:03:26,P2M,U0203,,M038,Healthcare,3281.3,Wallet,IDFC First,Success,0,Android
TXN004715,2024-11-20,11:41:40,2024-11-20 11:41:40,Bill Payment,U0289,,M042,Shopping,1112.15,UPI,Axis,Success,0,iOS
TXN004716,2024-03-05,04:54:43,2024-03-05 04:54:43,P2P,U0076,U0139,,,8938.79,UPI,Axis,Success,1,Android
TXN004717,2024-01-16,14:24:02,2024-01-16 14:24:02,Recharge,U0292,,M047,Insurance,299.0,UPI Lite,HDFC,Success,0,Android
TXN004718,2023-06-05,09:43:00,2023-06-05 09:43:00,P2M,U0007,,M042,Shopping,6870.88,UPI,HDFC,Success,0,Android
TXN004719,2024-01-04,00:45:31,2024-01-04 00:45:31,P2M,U0143,,M019,Shopping,5467.57,UPI Lite,Bank of Baroda,Success,0,Web
TXN004720,2023-10-25,13:00:45,2023-10-25 13:00:45,P2P,U0089,U0008,,,4362.04,UPI Lite,Canara,Success,0,Android
TXN004721,2023-12-05,08:00:22,2023-12-05 08:00:22,P2M,U0213,,M019,Shopping,7624.61,Wallet,PNB,Success,0,Android
TXN004722,2024-12-04,12:52:06,2024-12-04 12:52:06,P2P,U0090,U0241,,,3437.54,UPI Lite,Yes Bank,Success,0,Android
TXN004723,2024-01-01,07:01:04,2024-01-01 07:01:04,Bill Payment,U0177,,M044,Recharge & Bills,3246.95,UPI Lite,IDFC First,Success,0,iOS
TXN004724,2024-10-30,16:13:16,2024-10-30 16:13:16,P2P,U0069,U0264,,,226.59,UPI,Bank of Baroda,Success,0,iOS
TXN004725,2024-11-04,20:14:49,2024-11-04 20:14:49,P2P,U0067,U0289,,,2997.2,UPI,PNB,Failed,0,iOS
TXN004726,2023-06-23,08:55:57,2023-06-23 08:55:57,Bill Payment,U0293,,M037,Insurance,1483.79,UPI Lite,Axis,Success,0,Android
TXN004727,2023-01-24,19:22:17,2023-01-24 19:22:17,P2P,U0145,U0127,,,6231.78,UPI,SBI,Success,0,Web
TXN004728,2024-05-29,22:50:17,2024-05-29 22:50:17,Bill Payment,U0064,,M068,Travel,2269.68,Wallet,Canara,Success,0,iOS
TXN004729,2024-08-01,10:01:13,2024-08-01 10:01:13,P2M,U0218,,M055,Shopping,5189.9,UPI Lite,HDFC,Success,0,Android
TXN004730,2023-02-17,18:45:31,2023-02-17 18:45:31,P2P,U0050,U0041,,,6635.58,UPI Lite,Kotak,Success,0,Android
TXN004731,2023-01-14,20:37:48,2023-01-14 20:37:48,P2M,U0240,,M072,Education,3881.63,Wallet,HDFC,Success,0,Android
TXN004732,2024-12-25,20:00:51,2024-12-25 20:00:51,P2M,U0178,,M029,Healthcare,1023.11,UPI,IDFC First,Success,0,Android
TXN004733,2023-10-07,16:26:28,2023-10-07 16:26:28,P2M,U0067,,M018,Insurance,13552.05,Wallet,PNB,Success,0,iOS
TXN004734,2023-09-21,08:51:11,2023-09-21 08:51:11,P2M,U0130,,M047,Insurance,22572.11,UPI Lite,Kotak,Pending,0,iOS
TXN004735,2024-12-27,18:25:39,2024-12-27 18:25:39,P2M,U0177,,M024,Fuel,551.73,UPI,IDFC First,Success,1,Android
TXN004736,2023-11-04,18:22:32,2023-11-04 18:22:32,P2M,U0272,,M030,Grocery,1830.82,UPI Lite,Yes Bank,Success,0,Android
TXN004737,2024-08-11,20:23:12,2024-08-11 20:23:12,Recharge,U0153,,M023,Healthcare,19.0,UPI Lite,HDFC,Success,0,Android
TXN004738,2024-01-26,16:00:49,2024-01-26 16:00:49,P2M,U0287,,M032,Fuel,1294.97,Wallet,Bank of Baroda,Success,0,Android
TXN004739,2023-09-22,08:16:02,2023-09-22 08:16:02,P2M,U0126,,M076,Grocery,697.44,UPI,PNB,Success,0,Android
TXN004740,2023-11-13,08:39:57,2023-11-13 08:39:57,Wallet Load,U0163,,,,500.0,Wallet,ICICI,Success,0,iOS
TXN004741,2023-11-16,15:05:27,2023-11-16 15:05:27,Bill Payment,U0243,,M076,Grocery,4761.22,Wallet,HDFC,Success,0,Android
TXN004742,2024-03-18,08:22:24,2024-03-18 08:22:24,P2M,U0035,,M067,Entertainment,1491.13,UPI Lite,ICICI,Success,0,Android
TXN004743,2024-04-25,07:48:56,2024-04-25 07:48:56,Recharge,U0116,,M074,Insurance,299.0,UPI Lite,Bank of Baroda,Success,0,Android
TXN004744,2024-03-11,04:17:09,2024-03-11 04:17:09,Bill Payment,U0070,,M009,Healthcare,750.88,Wallet,SBI,Success,0,Android
TXN004745,2023-02-10,02:59:41,2023-02-10 02:59:41,Wallet Load,U0171,,,,5000.0,Wallet,SBI,Success,0,Android
TXN004746,2024-06-08,01:00:58,2024-06-08 01:00:58,P2M,U0293,,M055,Shopping,1273.59,UPI Lite,Axis,Failed,0,Android
TXN004747,2024-06-11,08:51:00,2024-06-11 08:51:00,Recharge,U0150,,M073,Fuel,599.0,UPI,Yes Bank,Success,0,iOS
TXN004748,2024-03-03,07:21:53,2024-03-03 07:21:53,P2M,U0079,,M018,Insurance,1506.1,UPI,HDFC,Success,0,Android
TXN004749,2024-04-08,01:03:09,2024-04-08 01:03:09,P2M,U0259,,M053,Travel,10083.51,UPI,ICICI,Success,0,Android
TXN004750,2024-03-28,14:08:53,2024-03-28 14:08:53,P2M,U0175,,M014,Food & Beverages,262.42,UPI,PNB,Success,0,Android
TXN004751,2023-01-07,03:41:17,2023-01-07 03:41:17,P2M,U0051,,M002,Grocery,2058.64,Wallet,Kotak,Success,0,Android
TXN004752,2023-05-16,12:49:52,2023-05-16 12:49:52,P2M,U0094,,M035,Travel,2518.07,UPI Lite,Canara,Success,0,Android
TXN004753,2023-09-29,12:28:30,2023-09-29 12:28:30,Wallet Load,U0202,,,,1000.0,UPI,Yes Bank,Success,0,Android
TXN004754,2023-03-31,07:08:26,2023-03-31 07:08:26,Recharge,U0102,,M006,Travel,299.0,UPI Lite,ICICI,Success,0,Android
TXN004755,2024-11-02,14:09:09,2024-11-02 14:09:09,Bill Payment,U0033,,M024,Fuel,3332.17,UPI,Kotak,Failed,0,iOS
TXN004756,2024-06-08,16:28:44,2024-06-08 16:28:44,P2P,U0119,U0222,,,4659.79,Wallet,IDFC First,Success,0,Android
TXN004757,2024-08-20,07:56:21,2024-08-20 07:56:21,P2P,U0067,U0199,,,8001.7,Wallet,PNB,Success,0,Android
TXN004758,2024-05-17,13:59:40,2024-05-17 13:59:40,P2P,U0036,U0005,,,3030.59,UPI Lite,IDFC First,Success,0,Android
TXN004759,2024-06-16,14:48:30,2024-06-16 14:48:30,P2P,U0245,U0039,,,6314.0,UPI Lite,ICICI,Success,0,Android
TXN004760,2024-01-09,21:22:24,2024-01-09 21:22:24,Bill Payment,U0044,,M074,Insurance,3062.38,Wallet,Kotak,Success,0,Android
TXN004761,2024-10-08,15:23:27,2024-10-08 15:23:27,Bill Payment,U0212,,M078,Travel,3862.14,Wallet,Bank of Baroda,Success,0,Android
TXN004762,2024-08-06,02:02:14,2024-08-06 02:02:14,Recharge,U0047,,M059,Grocery,49.0,Wallet,HDFC,Failed,0,iOS
TXN004763,2023-07-10,06:45:21,2023-07-10 06:45:21,P2M,U0217,,M065,Food & Beverages,552.63,UPI,Bank of Baroda,Success,0,Android
TXN004764,2023-04-23,03:57:34,2023-04-23 03:57:34,Bill Payment,U0199,,M074,Insurance,1984.23,Wallet,Canara,Failed,0,Android
TXN004765,2024-07-20,11:02:45,2024-07-20 11:02:45,Bill Payment,U0195,,M063,Insurance,1193.03,UPI Lite,Kotak,Success,0,iOS
TXN004766,2023-06-23,23:36:48,2023-06-23 23:36:48,Bill Payment,U0256,,M023,Healthcare,2708.44,Wallet,PNB,Success,0,iOS
TXN004767,2023-05-23,11:05:03,2023-05-23 11:05:03,Recharge,U0138,,M054,Grocery,49.0,UPI,HDFC,Success,0,Android
TXN004768,2023-07-03,17:20:06,2023-07-03 17:20:06,Bill Payment,U0105,,M052,Education,3416.86,UPI Lite,Axis,Success,0,Android
TXN004769,2024-06-26,04:19:45,2024-06-26 04:19:45,Recharge,U0226,,M043,Recharge & Bills,399.0,UPI,Canara,Success,0,Android
TXN004770,2024-04-15,00:55:09,2024-04-15 00:55:09,Bill Payment,U0299,,M041,Fuel,505.44,Wallet,Kotak,Success,0,iOS
TXN004771,2023-06-06,00:08:35,2023-06-06 00:08:35,P2M,U0009,,M008,Shopping,5285.18,UPI,HDFC,Success,0,iOS
TXN004772,2023-12-12,21:36:43,2023-12-12 21:36:43,P2P,U0040,U0200,,,2626.82,UPI Lite,PNB,Success,0,Web
TXN004773,2023-03-25,23:01:18,2023-03-25 23:01:18,Recharge,U0029,,M039,Recharge & Bills,999.0,UPI Lite,Kotak,Success,0,iOS
TXN004774,2024-06-05,01:05:29,2024-06-05 01:05:29,Bill Payment,U0101,,M061,Entertainment,3793.4,UPI Lite,Yes Bank,Success,0,Android
TXN004775,2024-11-19,19:52:03,2024-11-19 19:52:03,Wallet Load,U0248,,,,5000.0,UPI Lite,SBI,Success,0,Android
TXN004776,2024-06-25,08:31:10,2024-06-25 08:31:10,Bill Payment,U0201,,M057,Healthcare,2411.89,Wallet,Axis,Success,0,Android
TXN004777,2023-05-22,11:27:52,2023-05-22 11:27:52,P2M,U0019,,M061,Entertainment,224.84,UPI Lite,SBI,Success,0,Android
TXN004778,2024-03-02,11:50:05,2024-03-02 11:50:05,Bill Payment,U0050,,M042,Shopping,1603.72,Wallet,Kotak,Success,0,Android
TXN004779,2024-06-24,03:27:38,2024-06-24 03:27:38,Bill Payment,U0294,,M032,Fuel,1241.08,UPI,Axis,Success,0,Web
TXN004780,2023-07-23,08:40:42,2023-07-23 08:40:42,P2M,U0293,,M025,Entertainment,759.35,UPI,Axis,Success,0,Android
TXN004781,2024-01-24,03:29:47,2024-01-24 03:29:47,P2M,U0275,,M037,Insurance,4249.25,UPI Lite,Canara,Success,0,Android
TXN004782,2024-05-16,21:03:43,2024-05-16 21:03:43,P2P,U0137,U0089,,,7018.83,UPI Lite,HDFC,Success,0,Android
TXN004783,2024-12-05,15:18:20,2024-12-05 15:18:20,Bill Payment,U0044,,M061,Entertainment,2291.52,UPI Lite,Kotak,Success,0,Android
TXN004784,2024-06-20,13:30:28,2024-06-20 13:30:28,P2P,U0189,U0186,,,8834.95,UPI Lite,Axis,Success,0,Android
TXN004785,2024-06-01,23:53:21,2024-06-01 23:53:21,P2P,U0224,U0100,,,107.13,UPI,Canara,Success,0,Android
TXN004786,2024-09-11,08:12:25,2024-09-11 08:12:25,Recharge,U0091,,M078,Travel,149.0,UPI,HDFC,Success,0,Android
TXN004787,2024-11-25,05:07:56,2024-11-25 05:07:56,P2M,U0255,,M014,Food & Beverages,349.69,UPI Lite,Bank of Baroda,Success,0,Android
TXN004788,2023-08-29,15:08:35,2023-08-29 15:08:35,P2M,U0081,,M053,Travel,7988.47,Wallet,Canara,Success,0,Android
TXN004789,2024-11-27,14:47:55,2024-11-27 14:47:55,P2M,U0018,,M059,Grocery,2116.46,UPI,PNB,Success,0,Web
TXN004790,2023-02-08,06:39:03,2023-02-08 06:39:03,P2P,U0282,U0181,,,7273.45,UPI,Canara,Success,0,Web
TXN004791,2023-09-30,08:01:41,2023-09-30 08:01:41,P2M,U0207,,M040,Fuel,2510.83,Wallet,ICICI,Success,0,Android
TXN004792,2023-01-02,04:07:07,2023-01-02 04:07:07,Bill Payment,U0164,,M068,Travel,250.58,UPI Lite,Bank of Baroda,Success,0,Android
TXN004793,2024-09-16,06:20:43,2024-09-16 06:20:43,Bill Payment,U0216,,M063,Insurance,3053.8,Wallet,IDFC First,Pending,0,Android
TXN004794,2024-08-22,14:09:32,2024-08-22 14:09:32,P2P,U0109,U0229,,,5337.34,Wallet,Kotak,Success,0,Android
TXN004795,2023-07-08,03:37:22,2023-07-08 03:37:22,Recharge,U0152,,M050,Recharge & Bills,299.0,UPI,SBI,Failed,0,Android
TXN004796,2023-06-27,18:27:41,2023-06-27 18:27:41,P2M,U0142,,M074,Insurance,20716.98,UPI,Bank of Baroda,Success,0,Android
TXN004797,2023-03-30,21:22:42,2023-03-30 21:22:42,Recharge,U0221,,M022,Shopping,999.0,UPI,Canara,Success,0,Android
TXN004798,2024-11-19,05:30:43,2024-11-19 05:30:43,P2P,U0249,U0149,,,2107.02,UPI,ICICI,Success,0,Android
TXN004799,2023-08-14,02:07:19,2023-08-14 02:07:19,P2M,U0166,,M022,Shopping,1099.37,UPI,Bank of Baroda,Failed,0,Android
TXN004800,2024-11-02,07:40:50,2024-11-02 07:40:50,P2P,U0214,U0014,,,6261.92,UPI Lite,PNB,Failed,0,Android
TXN004801,2024-01-14,02:50:00,2024-01-14 02:50:00,P2M,U0139,,M046,Entertainment,1429.27,Wallet,PNB,Pending,0,Android
TXN004802,2024-03-08,08:42:20,2024-03-08 08:42:20,P2M,U0163,,M075,Healthcare,662.77,Wallet,ICICI,Success,0,Web
TXN004803,2023-12-09,16:56:35,2023-12-09 16:56:35,P2P,U0224,U0187,,,2089.61,UPI Lite,Canara,Success,0,Android
TXN004804,2024-06-14,12:25:05,2024-06-14 12:25:05,P2M,U0154,,M065,Food & Beverages,618.21,Wallet,Bank of Baroda,Failed,0,Android
TXN004805,2023-07-25,00:18:39,2023-07-25 00:18:39,P2P,U0275,U0130,,,9593.94,UPI Lite,Canara,Failed,0,Android
TXN004806,2023-09-06,15:42:31,2023-09-06 15:42:31,P2M,U0223,,M032,Fuel,2579.49,Wallet,HDFC,Success,0,Android
TXN004807,2023-06-22,15:13:42,2023-06-22 15:13:42,P2M,U0225,,M021,Insurance,4428.26,Wallet,Yes Bank,Success,0,Android
TXN004808,2024-12-21,14:56:29,2024-12-21 14:56:29,Recharge,U0038,,M080,Travel,49.0,UPI Lite,Canara,Success,0,iOS
TXN004809,2024-06-03,11:35:24,2024-06-03 11:35:24,P2M,U0192,,M064,Insurance,29835.06,UPI,Axis,Pending,0,iOS
TXN004810,2023-09-09,09:58:10,2023-09-09 09:58:10,Recharge,U0021,,M004,Fuel,19.0,Wallet,Yes Bank,Success,0,Android
TXN004811,2024-03-03,14:36:26,2024-03-03 14:36:26,Bill Payment,U0225,,M030,Grocery,2022.96,UPI,Yes Bank,Success,0,Android
TXN004812,2024-12-19,21:39:27,2024-12-19 21:39:27,P2M,U0293,,M029,Healthcare,1458.52,UPI Lite,Axis,Success,0,iOS
TXN004813,2023-07-11,19:43:16,2023-07-11 19:43:16,P2M,U0069,,M025,Entertainment,954.09,Wallet,Bank of Baroda,Success,1,Android
TXN004814,2024-01-02,20:23:51,2024-01-02 20:23:51,P2P,U0100,U0189,,,6144.7,UPI Lite,Axis,Success,0,iOS
TXN004815,2024-07-21,04:35:13,2024-07-21 04:35:13,P2P,U0203,U0081,,,5062.5,UPI Lite,IDFC First,Success,0,Android
TXN004816,2024-05-03,17:14:55,2024-05-03 17:14:55,P2P,U0251,U0287,,,4913.52,Wallet,SBI,Success,0,Android
TXN004817,2023-12-28,05:31:24,2023-12-28 05:31:24,Recharge,U0075,,M061,Entertainment,149.0,Wallet,Canara,Success,0,Android
TXN004818,2024-05-13,01:19:22,2024-05-13 01:19:22,P2M,U0241,,M059,Grocery,814.58,Wallet,Bank of Baroda,Success,0,iOS
TXN004819,2024-01-23,06:23:49,2024-01-23 06:23:49,P2M,U0292,,M064,Insurance,33038.66,Wallet,HDFC,Success,0,Web
TXN004820,2023-10-10,13:43:13,2023-10-10 13:43:13,Bill Payment,U0029,,M038,Healthcare,1531.72,Wallet,Kotak,Success,0,iOS
TXN004821,2024-07-20,11:45:58,2024-07-20 11:45:58,P2M,U0081,,M079,Insurance,44788.42,UPI,Canara,Success,1,Android
TXN004822,2023-04-25,14:48:50,2023-04-25 14:48:50,P2M,U0119,,M024,Fuel,2162.29,UPI Lite,IDFC First,Success,0,Android
TXN004823,2023-08-25,08:21:56,2023-08-25 08:21:56,P2M,U0122,,M003,Healthcare,1729.58,Wallet,HDFC,Success,0,Android
TXN004824,2024-03-04,02:05:54,2024-03-04 02:05:54,P2P,U0227,U0164,,,2072.8,UPI Lite,ICICI,Success,0,Web
TXN004825,2024-07-10,15:50:32,2024-07-10 15:50:32,P2M,U0143,,M041,Fuel,1794.76,UPI Lite,Bank of Baroda,Success,0,Android
TXN004826,2024-01-20,08:33:49,2024-01-20 08:33:49,P2P,U0260,U0257,,,3076.38,Wallet,Kotak,Success,0,iOS
TXN004827,2023-11-01,09:12:52,2023-11-01 09:12:52,Bill Payment,U0002,,M047,Insurance,1139.82,UPI Lite,SBI,Success,0,Android
TXN004828,2023-01-26,19:34:45,2023-01-26 19:34:45,P2M,U0112,,M080,Travel,14194.24,UPI,IDFC First,Success,0,Android
TXN004829,2023-12-15,07:25:16,2023-12-15 07:25:16,Bill Payment,U0024,,M053,Travel,3108.85,UPI,SBI,Success,0,Android
TXN004830,2024-08-29,22:07:06,2024-08-29 22:07:06,P2M,U0281,,M032,Fuel,1792.53,Wallet,Kotak,Failed,0,iOS
TXN004831,2024-11-12,12:18:26,2024-11-12 12:18:26,P2M,U0171,,M029,Healthcare,2304.0,UPI,SBI,Success,0,Android
TXN004832,2023-08-29,22:10:17,2023-08-29 22:10:17,Wallet Load,U0294,,,,200.0,Wallet,Axis,Success,0,Android
TXN004833,2024-10-05,19:23:16,2024-10-05 19:23:16,P2P,U0219,U0099,,,5685.27,Wallet,SBI,Failed,0,Android
TXN004834,2024-01-25,19:20:43,2024-01-25 19:20:43,P2P,U0287,U0134,,,6850.51,Wallet,Bank of Baroda,Success,0,iOS
TXN004835,2023-06-04,12:43:21,2023-06-04 12:43:21,Bill Payment,U0064,,M055,Shopping,2326.62,Wallet,Canara,Success,0,Android
TXN004836,2024-12-26,11:39:33,2024-12-26 11:39:33,P2M,U0205,,M061,Entertainment,773.05,UPI,PNB,Success,0,iOS
TXN004837,2023-01-03,08:01:27,2023-01-03 08:01:27,Bill Payment,U0168,,M038,Healthcare,682.32,UPI Lite,Axis,Success,0,iOS
TXN004838,2023-04-12,15:00:29,2023-04-12 15:00:29,Bill Payment,U0227,,M062,Shopping,4520.97,UPI,ICICI,Success,0,Android
TXN004839,2023-01-21,00:46:41,2023-01-21 00:46:41,P2P,U0273,U0258,,,5503.82,Wallet,Yes Bank,Success,0,iOS
TXN004840,2024-01-27,08:27:26,2024-01-27 08:27:26,P2M,U0078,,M028,Travel,5270.66,Wallet,Kotak,Success,0,Android
TXN004841,2023-03-30,15:45:00,2023-03-30 15:45:00,P2P,U0011,U0079,,,2916.89,Wallet,PNB,Success,0,Android
TXN004842,2023-04-01,19:58:14,2023-04-01 19:58:14,P2P,U0240,U0156,,,5819.54,UPI,HDFC,Success,0,Android
TXN004843,2023-10-12,20:13:54,2023-10-12 20:13:54,P2P,U0059,U0045,,,3465.6,Wallet,Axis,Success,0,Android
TXN004844,2024-05-23,06:59:24,2024-05-23 06:59:24,P2M,U0009,,M036,Food & Beverages,397.12,Wallet,HDFC,Success,0,Android
TXN004845,2024-05-01,09:05:18,2024-05-01 09:05:18,P2M,U0284,,M076,Grocery,585.78,UPI Lite,Axis,Success,0,Android
TXN004846,2023-08-28,00:53:08,2023-08-28 00:53:08,P2P,U0197,U0159,,,6089.47,Wallet,Bank of Baroda,Success,0,Android
TXN004847,2023-06-24,23:13:50,2023-06-24 23:13:50,P2M,U0260,,M006,Travel,13820.65,UPI Lite,Kotak,Success,0,Android
TXN004848,2023-09-10,14:18:22,2023-09-10 14:18:22,P2M,U0072,,M022,Shopping,2574.33,UPI,ICICI,Failed,0,Android
TXN004849,2024-08-30,16:01:09,2024-08-30 16:01:09,P2M,U0114,,M031,Grocery,1178.54,Wallet,Yes Bank,Success,0,iOS
